county,cases,deaths,lat,lon,pop
Fulton,3932 ,196 ,33.8082405,-84.4345438,1041423
Dekalb,3080 ,100 ,33.7927093,-84.3270543,707089
Gwinnett,2962 ,121 ,33.9600231,-84.3181545,842046
Cobb,2653 ,141 ,33.9123906,-84.6972676,707442
Hall,2270 ,41 ,34.3058696,-84.1192568,185416
Dougherty,1723 ,138 ,31.5429887,-84.3597205,94501
Clayton,1071 ,43 ,33.5212021,-84.4283069,26588
Cherokee,790 ,29 ,33.5005916,-84.4914783,221315
Henry,627 ,20 ,33.4724802,-84.2785358,209053
Richmond,523 ,18 ,33.3859619,-82.2310033,202587
Muscogee,509 ,17 ,32.4740307,-84.9775752,198413
Habersham,481 ,18 ,34.6086982,-83.5456091,43520
Douglas,478 ,22 ,33.689703,-84.8846812,133971
Forsyth,443 ,12 ,34.1927884,-84.2323435,187929
Carroll,439 ,24 ,33.5865758,-85.1703404,111580
Sumter,437 ,40 ,32.0771487,-84.2578416,31554
Bartow,430 ,36 ,34.2440988,-84.985769,100661
Chatham,430 ,21 ,31.9710868,-81.351756,276434
Bibb,424 ,20 ,32.8066395,-83.8313174,156462
Mitchell,397 ,32 ,31.2498763,-84.2432471,23144
Lee,342 ,22 ,31.7689938,-84.2706385,28746
Houston,340 ,16 ,32.4870656,-83.9498473,146136
Baldwin,328 ,19 ,33.0581947,-83.3767553,46367
Coweta,314 ,7 ,33.3513219,-84.8962861,130929
Thomas,308 ,31 ,30.8343417,-84.0114562,44724
Newton,285 ,10 ,33.5556431,-84.0049802,101505
Barrow,281 ,11 ,34.0109181,-83.8433347,70169
Colquitt,281 ,14 ,31.148152,-83.8272431,46137
Paulding,274 ,11 ,33.9286041,-85.0268587,144800
Upson,271 ,33 ,32.8670541,-84.3459853,26630
Rockdale,258 ,9 ,33.6558755,-84.1887723,85820
Spalding,250 ,14 ,33.2655664,-84.4391162,63865
Whitfield,249 ,7 ,34.8017812,-85.1298821,103359
Troup,239 ,9 ,33.0366656,-85.098747,68468
Early,234 ,29 ,31.3765383,-84.9587256,10594
Lowndes,232 ,5 ,30.8276641,-83.5322856,114552
Floyd,226 ,14 ,34.2748096,-85.265634,96177
Coffee,225 ,13 ,31.5118862,-82.8942771,43170
Columbia,223 ,6 ,33.5275606,-82.3756279,131627
Clarke,219 ,13 ,33.9441951,-83.5292082,120266
Fayette,215 ,11 ,33.4036378,-84.6445108,107524
Tift,212 ,14 ,31.4620157,-83.6427911,41064
Crisp,211 ,7 ,31.9169717,-83.9254823,23606
