county,cases,deaths,lat,lon,pop
Gwinnett,6801 ,163 ,33.9600231,-84.3181545,842046
Fulton,5928 ,301 ,33.8082405,-84.4345438,1041423
Dekalb,5060 ,166 ,33.7927093,-84.3270543,707089
Cobb,4198 ,235 ,33.9123906,-84.6972676,707442
Hall,3010 ,58 ,34.3058696,-84.1192568,185416
Dougherty,1866 ,153 ,31.5429887,-84.3597205,94501
Clayton,1714 ,77 ,33.5212021,-84.4283069,26588
Muscogee,1344 ,39 ,32.4740307,-84.9775752,198413
Troup,1173 ,29 ,33.0366656,-85.098747,68468
Cherokee,1134 ,42 ,33.5005916,-84.4914783,221315
Henry,1049 ,31 ,33.4724802,-84.2785358,209053
Lowndes,979 ,7 ,30.8276641,-83.5322856,114552
Chatham,897 ,35 ,31.9710868,-81.351756,276434
Whitfield,835 ,10 ,34.8017812,-85.1298821,103359
Douglas,787 ,35 ,33.689703,-84.8846812,133971
Richmond,782 ,48 ,33.3859619,-82.2310033,202587
Colquitt,781 ,18 ,31.148152,-83.8272431,46137
Forsyth,701 ,14 ,34.1927884,-84.2323435,187929
Carroll,647 ,39 ,33.5865758,-85.1703404,111580
Habersham,642 ,34 ,34.6086982,-83.5456091,43520
Bibb,637 ,38 ,32.8066395,-83.8313174,156462
Bartow,631 ,39 ,34.2440988,-84.985769,100661
Coweta,584 ,15 ,33.3513219,-84.8962861,130929
Tift,578 ,25 ,31.4620157,-83.6427911,41064
Sumter,540 ,50 ,32.0771487,-84.2578416,31554
Houston,524 ,20 ,32.4870656,-83.9498473,146136
Newton,518 ,11 ,33.5556431,-84.0049802,101505
Paulding,503 ,14 ,33.9286041,-85.0268587,144800
Baldwin,460 ,32 ,33.0581947,-83.3767553,46367
Coffee,452 ,15 ,31.5118862,-82.8942771,43170
Floyd,451 ,15 ,34.2748096,-85.265634,96177
Mitchell,441 ,38 ,31.2498763,-84.2432471,23144
Barrow,439 ,25 ,34.0109181,-83.8433347,70169
Clarke,410 ,15 ,33.9441951,-83.5292082,120266
Glynn,403 ,3 ,31.2215288,-81.7627215,81022
Rockdale,393 ,10 ,33.6558755,-84.1887723,85820
Thomas,391 ,33 ,30.8343417,-84.0114562,44724
Lee,386 ,22 ,31.7689938,-84.2706385,28746
Columbia,364 ,8 ,33.5275606,-82.3756279,131627
Walton,357 ,26 ,33.7781427,-83.7941236,84575
Spalding,356 ,32 ,33.2655664,-84.4391162,63865
Ware,353 ,15 ,30.9258764,-82.652756,35821
Upson,329 ,43 ,32.8670541,-84.3459853,26630
Chattahoochee,324 ,0 ,32.3778761,-84.9477857,13037
Jackson,323 ,7 ,34.1222725,-83.6498217,60571
Gordon,321 ,18 ,34.509082,-85.0184651,55766
Fayette,304 ,16 ,33.4036378,-84.6445108,107524
Walker,298 ,6 ,34.7120415,-85.3161595,68094
Worth,291 ,21 ,31.5836698,-84.1213062,21741
Catoosa,284 ,6 ,34.9113369,-85.1771685,65046
Harris,279 ,8 ,32.7873585,-84.9045071,32550
Crisp,261 ,12 ,31.9169717,-83.9254823,23606
Early,255 ,31 ,31.3765383,-84.9587256,10594
Butts,253 ,33 ,33.2876561,-84.008061,23524
Decatur,246 ,8 ,30.9053732,-84.6063261,27509
Appling,226 ,13 ,31.7632088,-82.420582,18368
Terrell,219 ,27 ,31.7941452,-84.5708394,9045
Hancock,208 ,32 ,33.2769957,-82.9894837,8996
Bacon,207 ,4 ,31.5480169,-82.43403,11198
