county,cases,deaths,lat,lon,pop
Gwinnett,7116 ,165 ,33.9600231,-84.3181545,842046
Fulton,6125 ,303 ,33.8082405,-84.4345438,1041423
Dekalb,5179 ,167 ,33.7927093,-84.3270543,707089
Cobb,4294 ,236 ,33.9123906,-84.6972676,707442
Hall,3037 ,58 ,34.3058696,-84.1192568,185416
Dougherty,1866 ,153 ,31.5429887,-84.3597205,94501
Clayton,1740 ,79 ,33.5212021,-84.4283069,26588
Muscogee,1400 ,40 ,32.4740307,-84.9775752,198413
Troup,1228 ,29 ,33.0366656,-85.098747,68468
Cherokee,1158 ,43 ,33.5005916,-84.4914783,221315
Henry,1070 ,31 ,33.4724802,-84.2785358,209053
Lowndes,1018 ,7 ,30.8276641,-83.5322856,114552
Chatham,936 ,35 ,31.9710868,-81.351756,276434
Whitfield,857 ,10 ,34.8017812,-85.1298821,103359
Douglas,799 ,35 ,33.689703,-84.8846812,133971
Colquitt,792 ,18 ,31.148152,-83.8272431,46137
Richmond,789 ,48 ,33.3859619,-82.2310033,202587
Forsyth,728 ,14 ,34.1927884,-84.2323435,187929
Carroll,651 ,39 ,33.5865758,-85.1703404,111580
Habersham,648 ,35 ,34.6086982,-83.5456091,43520
Bibb,647 ,38 ,32.8066395,-83.8313174,156462
Bartow,636 ,40 ,34.2440988,-84.985769,100661
Tift,614 ,25 ,31.4620157,-83.6427911,41064
Coweta,601 ,15 ,33.3513219,-84.8962861,130929
Houston,541 ,22 ,32.4870656,-83.9498473,146136
Sumter,541 ,50 ,32.0771487,-84.2578416,31554
Newton,534 ,11 ,33.5556431,-84.0049802,101505
Paulding,518 ,15 ,33.9286041,-85.0268587,144800
Coffee,479 ,16 ,31.5118862,-82.8942771,43170
Baldwin,464 ,32 ,33.0581947,-83.3767553,46367
Floyd,461 ,15 ,34.2748096,-85.265634,96177
Barrow,449 ,25 ,34.0109181,-83.8433347,70169
Mitchell,442 ,38 ,31.2498763,-84.2432471,23144
Clarke,428 ,15 ,33.9441951,-83.5292082,120266
Rockdale,407 ,10 ,33.6558755,-84.1887723,85820
Glynn,406 ,3 ,31.2215288,-81.7627215,81022
Thomas,397 ,33 ,30.8343417,-84.0114562,44724
Lee,386 ,22 ,31.7689938,-84.2706385,28746
Columbia,369 ,9 ,33.5275606,-82.3756279,131627
Ware,365 ,15 ,30.9258764,-82.652756,35821
Chattahoochee,363 ,0 ,32.3778761,-84.9477857,13037
Walton,363 ,27 ,33.7781427,-83.7941236,84575
Spalding,362 ,32 ,33.2655664,-84.4391162,63865
Upson,343 ,43 ,32.8670541,-84.3459853,26630
Jackson,333 ,8 ,34.1222725,-83.6498217,60571
Gordon,327 ,18 ,34.509082,-85.0184651,55766
Fayette,308 ,16 ,33.4036378,-84.6445108,107524
Walker,299 ,9 ,34.7120415,-85.3161595,68094
Worth,294 ,21 ,31.5836698,-84.1213062,21741
Catoosa,293 ,6 ,34.9113369,-85.1771685,65046
Harris,284 ,9 ,32.7873585,-84.9045071,32550
Crisp,265 ,12 ,31.9169717,-83.9254823,23606
Butts,258 ,33 ,33.2876561,-84.008061,23524
Early,257 ,31 ,31.3765383,-84.9587256,10594
Decatur,247 ,8 ,30.9053732,-84.6063261,27509
Appling,228 ,13 ,31.7632088,-82.420582,18368
Bulloch,222 ,3 ,32.436937,-81.839803,72694
Terrell,220 ,27 ,31.7941452,-84.5708394,9045
Bacon,210 ,4 ,31.5480169,-82.43403,11198
Hancock,209 ,32 ,33.2769957,-82.9894837,8996
Toombs,208 ,5 ,32.1715359,-82.3339669,27315
Randolph,198 ,25 ,31.7751648,-84.8872959,7327
Dooly,195 ,12 ,32.1523132,-83.8192581,14318
Polk,194 ,1 ,33.9998606,-85.3123828,41188
Stephens,190 ,6 ,34.574081,-83.4216966,25891
Gilmer,180 ,2 ,34.6879469,-84.5081626,28190
Murray,178 ,1 ,34.782174,-84.8306345,39392
Echols,177 ,0 ,30.7421557,-82.9272262,3988
Grady,172 ,4 ,30.8768572,-84.2385266,25440
Turner,172 ,16 ,31.7097169,-83.7672869,8410
Franklin,170 ,1 ,34.3757117,-83.2478296,21894
Meriwether,166 ,2 ,33.0359618,-84.7321711,21273
Calhoun,161 ,5 ,31.5374798,-84.6143248,6504
Pierce,148 ,4 ,31.297628,-82.3323931,18844
