county,cases,deaths,lat,lon,pop
Gwinnett,7533 ,168 ,33.9600231,-84.3181545,842046
Fulton,6455 ,311 ,33.8082405,-84.4345438,1041423
Dekalb,5393 ,171 ,33.7927093,-84.3270543,707089
Cobb,4506 ,239 ,33.9123906,-84.6972676,707442
Hall,3096 ,59 ,34.3058696,-84.1192568,185416
Dougherty,1875 ,154 ,31.5429887,-84.3597205,94501
Clayton,1835 ,79 ,33.5212021,-84.4283069,26588
Muscogee,1493 ,43 ,32.4740307,-84.9775752,198413
Troup,1282 ,31 ,33.0366656,-85.098747,68468
Cherokee,1209 ,44 ,33.5005916,-84.4914783,221315
Lowndes,1119 ,9 ,30.8276641,-83.5322856,114552
Henry,1113 ,33 ,33.4724802,-84.2785358,209053
Chatham,1063 ,37 ,31.9710868,-81.351756,276434
Whitfield,933 ,10 ,34.8017812,-85.1298821,103359
Colquitt,878 ,18 ,31.148152,-83.8272431,46137
Douglas,860 ,36 ,33.689703,-84.8846812,133971
Richmond,820 ,48 ,33.3859619,-82.2310033,202587
Forsyth,774 ,15 ,34.1927884,-84.2323435,187929
Bibb,719 ,38 ,32.8066395,-83.8313174,156462
Tift,684 ,25 ,31.4620157,-83.6427911,41064
Carroll,668 ,39 ,33.5865758,-85.1703404,111580
Habersham,659 ,35 ,34.6086982,-83.5456091,43520
Bartow,653 ,42 ,34.2440988,-84.985769,100661
Coweta,619 ,15 ,33.3513219,-84.8962861,130929
Houston,568 ,23 ,32.4870656,-83.9498473,146136
Newton,560 ,11 ,33.5556431,-84.0049802,101505
Paulding,550 ,15 ,33.9286041,-85.0268587,144800
Sumter,548 ,50 ,32.0771487,-84.2578416,31554
Glynn,534 ,4 ,31.2215288,-81.7627215,81022
Floyd,491 ,15 ,34.2748096,-85.265634,96177
Coffee,483 ,17 ,31.5118862,-82.8942771,43170
Baldwin,470 ,33 ,33.0581947,-83.3767553,46367
Clarke,467 ,15 ,33.9441951,-83.5292082,120266
Barrow,466 ,25 ,34.0109181,-83.8433347,70169
Mitchell,444 ,38 ,31.2498763,-84.2432471,23144
Rockdale,428 ,11 ,33.6558755,-84.1887723,85820
Thomas,413 ,32 ,30.8343417,-84.0114562,44724
Columbia,402 ,9 ,33.5275606,-82.3756279,131627
Chattahoochee,396 ,0 ,32.3778761,-84.9477857,13037
Ware,393 ,15 ,30.9258764,-82.652756,35821
Lee,385 ,22 ,31.7689938,-84.2706385,28746
Walton,381 ,28 ,33.7781427,-83.7941236,84575
Spalding,375 ,32 ,33.2655664,-84.4391162,63865
Upson,348 ,43 ,32.8670541,-84.3459853,26630
Jackson,343 ,10 ,34.1222725,-83.6498217,60571
Gordon,339 ,18 ,34.509082,-85.0184651,55766
Fayette,323 ,17 ,33.4036378,-84.6445108,107524
Walker,312 ,11 ,34.7120415,-85.3161595,68094
Catoosa,303 ,7 ,34.9113369,-85.1771685,65046
Harris,303 ,9 ,32.7873585,-84.9045071,32550
Worth,300 ,21 ,31.5836698,-84.1213062,21741
Crisp,267 ,12 ,31.9169717,-83.9254823,23606
Bulloch,265 ,4 ,32.436937,-81.839803,72694
Butts,261 ,33 ,33.2876561,-84.008061,23524
Early,260 ,31 ,31.3765383,-84.9587256,10594
Decatur,249 ,8 ,30.9053732,-84.6063261,27509
Appling,246 ,14 ,31.7632088,-82.420582,18368
Bacon,225 ,4 ,31.5480169,-82.43403,11198
Terrell,224 ,27 ,31.7941452,-84.5708394,9045
Toombs,224 ,5 ,32.1715359,-82.3339669,27315
Hancock,210 ,32 ,33.2769957,-82.9894837,8996
Polk,203 ,1 ,33.9998606,-85.3123828,41188
Dooly,200 ,12 ,32.1523132,-83.8192581,14318
Randolph,197 ,25 ,31.7751648,-84.8872959,7327
Stephens,194 ,6 ,34.574081,-83.4216966,25891
Murray,189 ,2 ,34.782174,-84.8306345,39392
Gilmer,181 ,2 ,34.6879469,-84.5081626,28190
Grady,181 ,4 ,30.8768572,-84.2385266,25440
Echols,180 ,0 ,30.7421557,-82.9272262,3988
Franklin,177 ,1 ,34.3757117,-83.2478296,21894
Turner,175 ,16 ,31.7097169,-83.7672869,8410
Meriwether,174 ,2 ,33.0359618,-84.7321711,21273
Calhoun,161 ,5 ,31.5374798,-84.6143248,6504
Pierce,158 ,4 ,31.297628,-82.3323931,18844
Monroe,153 ,16 ,33.0254067,-84.0551818,26637
Laurens,149 ,1 ,32.4502041,-82.9615426,48041
Ben Hill,147 ,1 ,31.7220409,-83.3197009,17538
Oconee,145 ,10 ,33.8320577,-83.6015497,33619
Brooks,141 ,11 ,30.8201276,-83.6967418,15403
White,139 ,4 ,34.6411092,-83.7623648,27556
Burke,138 ,6 ,33.0949232,-82.0493385,23125
Putnam,138 ,12 ,33.3256731,-83.4237009,21198
Lumpkin,134 ,3 ,34.527836,-84.017919,30611
Dawson,131 ,3 ,34.4758874,-84.2918991,22422
Banks,128 ,0 ,34.3359133,-83.5336091,18316
Wilcox,127 ,15 ,31.9484553,-83.4767476,9068
Lanier,126 ,3 ,31.0410238,-83.0922926,10400
Cook,122 ,1 ,31.1675224,-83.4587171,16923
Effingham,122 ,1 ,32.3453413,-81.6139433,53293
Atkinson,119 ,2 ,31.2975054,-82.8710331,8284
Bryan,115 ,5 ,31.9384847,-81.3366541,32214
Tattnall,114 ,0 ,32.0655552,-82.2023614,25384
Camden,113 ,2 ,30.9572853,-81.7273897,51402
