county,cases,deaths,lat,lon,pop
Gwinnett,10879 ,182 ,33.9600231,-84.3181545,842046
Fulton,10141 ,323 ,33.8082405,-84.4345438,1041423
Dekalb,8024 ,181 ,33.7927093,-84.3270543,707089
Cobb,6809 ,252 ,33.9123906,-84.6972676,707442
Hall,3752 ,63 ,34.3058696,-84.1192568,185416
Clayton,2713 ,82 ,33.5212021,-84.4283069,259424
Muscogee,2641 ,56 ,32.4740307,-84.9775752,198413
Chatham,2383 ,38 ,31.9710868,-81.351756,276434
Dougherty,2141 ,156 ,31.5429887,-84.3597205,94501
Lowndes,1820 ,18 ,30.8276641,-83.5322856,114552
Whitfield,1735 ,15 ,34.8017812,-85.1298821,103359
Troup,1724 ,38 ,33.0366656,-85.098747,68468
Henry,1712 ,34 ,33.4724802,-84.2785358,209053
Cherokee,1701 ,48 ,33.5005916,-84.4914783,221315
Bibb,1660 ,42 ,32.8066395,-83.8313174,156462
Richmond,1544 ,60 ,33.3859619,-82.2310033,202587
Glynn,1508 ,9 ,31.2215288,-81.7627215,81022
Douglas,1367 ,39 ,33.689703,-84.8846812,133971
Colquitt,1258 ,20 ,31.148152,-83.8272431,46137
Forsyth,1111 ,15 ,34.1927884,-84.2323435,187929
Carroll,1013 ,40 ,33.5865758,-85.1703404,111580
Tift,969 ,28 ,31.4620157,-83.6427911,41064
Houston,959 ,30 ,32.4870656,-83.9498473,146136
Coffee,914 ,17 ,31.5118862,-82.8942771,43170
Clarke,913 ,15 ,33.9441951,-83.5292082,120266
Bartow,893 ,42 ,34.2440988,-84.985769,100661
Coweta,858 ,16 ,33.3513219,-84.8962861,130929
Newton,853 ,15 ,33.5556431,-84.0049802,101505
Paulding,827 ,16 ,33.9286041,-85.0268587,144800
Columbia,818 ,12 ,33.5275606,-82.3756279,131627
Habersham,755 ,41 ,34.6086982,-83.5456091,43520
Floyd,701 ,15 ,34.2748096,-85.265634,96177
Rockdale,669 ,10 ,33.6558755,-84.1887723,85820
Baldwin,646 ,35 ,33.0581947,-83.3767553,46367
Barrow,620 ,27 ,34.0109181,-83.8433347,70169
Ware,608 ,16 ,30.9258764,-82.652756,35821
Sumter,606 ,50 ,32.0771487,-84.2578416,31554
Bulloch,589 ,6 ,32.436937,-81.839803,72694
Thomas,585 ,32 ,30.8343417,-84.0114562,44724
Spalding,542 ,33 ,33.2655664,-84.4391162,63865
Walton,532 ,29 ,33.7781427,-83.7941236,84575
Gordon,510 ,18 ,34.509082,-85.0184651,55766
Jackson,506 ,12 ,34.1222725,-83.6498217,60571
Fayette,502 ,19 ,33.4036378,-84.6445108,107524
Mitchell,488 ,40 ,31.2498763,-84.2432471,23144
Chattahoochee,463 ,0 ,32.3778761,-84.9477857,13037
Lee,418 ,22 ,31.7689938,-84.2706385,28746
Harris,416 ,12 ,32.7873585,-84.9045071,32550
Upson,385 ,45 ,32.8670541,-84.3459853,26630
Walker,372 ,12 ,34.7120415,-85.3161595,68094
Catoosa,357 ,8 ,34.9113369,-85.1771685,65046
Laurens,353 ,1 ,32.4502041,-82.9615426,48041
Worth,352 ,22 ,31.5836698,-84.1213062,21741
Butts,335 ,35 ,33.2876561,-84.008061,23524
Appling,321 ,14 ,31.7632088,-82.420582,18368
Toombs,320 ,5 ,32.1715359,-82.3339669,27315
Crisp,309 ,13 ,31.9169717,-83.9254823,23606
Early,305 ,31 ,31.3765383,-84.9587256,10594
Decatur,304 ,8 ,30.9053732,-84.6063261,27509
Polk,302 ,1 ,33.9998606,-85.3123828,41188
Stephens,302 ,6 ,34.574081,-83.4216966,25891
Bacon,297 ,5 ,31.5480169,-82.43403,11198
Murray,288 ,2 ,34.782174,-84.8306345,39392
Effingham,264 ,1 ,32.3453413,-81.6139433,53293
Camden,260 ,2 ,30.9572853,-81.7273897,51402
Grady,251 ,4 ,30.8768572,-84.2385266,25440
Franklin,249 ,1 ,34.3757117,-83.2478296,21894
Meriwether,245 ,3 ,33.0359618,-84.7321711,21273
Pierce,244 ,5 ,31.297628,-82.3323931,18844
Terrell,244 ,28 ,31.7941452,-84.5708394,9045
Cook,238 ,4 ,31.1675224,-83.4587171,16923
Gilmer,238 ,2 ,34.6879469,-84.5081626,28190
Bryan,236 ,5 ,31.9384847,-81.3366541,32214
Ben Hill,229 ,1 ,31.7220409,-83.3197009,17538
Monroe,229 ,19 ,33.0254067,-84.0551818,26637
Oconee,228 ,12 ,33.8320577,-83.6015497,33619
Hancock,227 ,33 ,33.2769957,-82.9894837,8996
Brooks,223 ,11 ,30.8201276,-83.6967418,15403
Dooly,218 ,13 ,32.1523132,-83.8192581,14318
Randolph,212 ,25 ,31.7751648,-84.8872959,7327
Stewart,211 ,3 ,32.0439972,-84.8137031,6042
Putnam,206 ,12 ,33.3256731,-83.4237009,21198
Liberty,205 ,1 ,31.8747992,-81.64466,65471
Emanuel,194 ,3 ,32.5730671,-82.404137,22898
Atkinson,193 ,2 ,31.2975054,-82.8710331,8284
Echols,192 ,0 ,30.7421557,-82.9272262,3988
Turner,189 ,18 ,31.7097169,-83.7672869,8410
Jefferson,186 ,2 ,32.997925,-82.433388,16432
Tattnall,185 ,0 ,32.0655552,-82.2023614,25384
Washington,181 ,1 ,32.9842382,-82.8420655,20879
Telfair,174 ,3 ,31.9351788,-82.9480671,16349
Dawson,173 ,3 ,34.4758874,-84.2918991,22422
Elbert,172 ,0 ,34.103443,-82.9103666,19684
Berrien,170 ,0 ,31.2075802,-83.2828336,19041
Calhoun,169 ,6 ,31.5374798,-84.6143248,6504
Burke,168 ,7 ,33.0949232,-82.0493385,23125
White,168 ,4 ,34.6411092,-83.7623648,27556
Lumpkin,165 ,4 ,34.527836,-84.017919,30611
Lanier,162 ,3 ,31.0410238,-83.0922926,10400
Madison,158 ,4 ,34.1279503,-83.2381266,27922
Banks,153 ,1 ,34.3359133,-83.5336091,18316
Mcduffie,148 ,8 ,33.4695855,-82.531416,21663
Jeff Davis,147 ,3 ,31.8121297,-82.6602823,15156
Lamar,145 ,6 ,33.0504451,-84.1869511,18057
Peach,145 ,10 ,32.5658912,-83.9996748,27622
Wayne,139 ,0 ,31.5594704,-81.9758095,30305
Dodge,138 ,2 ,32.1889054,-83.2835786,21329
Jenkins,137 ,13 ,32.8086673,-81.9616381,9213
Macon,137 ,9 ,32.3019958,-84.0433236,14623
Wilcox,134 ,15 ,31.9484553,-83.4767476,9068
Brantley,133 ,3 ,31.2089482,-81.9996745,18587
Jones,133 ,0 ,32.9986012,-83.5811601,28577
Johnson,124 ,2 ,32.692117,-82.6858691,9897
Fannin,123 ,1 ,34.8670726,-84.3366946,23492
Clinch,114 ,3 ,31.0413982,-82.770748,6718
Greene,112 ,10 ,33.564243,-83.213461,16092
Pike,112 ,3 ,32.0655552,-82.2023614,17810
Wilkinson,112 ,9 ,32.8107172,-83.1912456,9577
Pickens,110 ,5 ,34.4435055,-84.4995419,29268
Screven,107 ,7 ,32.7510527,-81.656462,14202
Hart,106 ,0 ,34.3556591,-82.996122,25518
Oglethorpe,106 ,7 ,33.8707055,-83.1174137,14618
Haralson,105 ,5 ,33.8053808,-85.1845181,28400
Irwin,101 ,1 ,31.6042318,-83.2849291,9600
Union,99 ,4 ,34.8131442,-83.9486638,21451
Marion,98 ,3 ,32.3200167,-84.535096,8711
Wilkes,95 ,1 ,33.7637416,-82.8687134,10076
Charlton,93 ,2 ,30.7152281,-82.4366806,13295
Talbot,93 ,3 ,32.6773334,-84.5580366,6517
Jasper,88 ,1 ,33.3069437,-83.7069025,13630
Bleckley,85 ,1 ,32.4450373,-83.3216414,12913
Candler,82 ,0 ,32.3937981,-82.0966585,11117
Chattooga,80 ,2 ,34.4742654,-85.3830821,25725
Dade,79 ,1 ,34.8756058,-85.5463536,16490
Heard,79 ,3 ,33.2791778,-85.1161361,11633
Mcintosh,78 ,1 ,31.5333111,-81.4445574,13839
Morgan,77 ,0 ,33.5806701,-83.5120246,17881
Rabun,68 ,3 ,34.8698023,-83.4554994,16297
Long,64 ,1 ,31.7764678,-82.0169041,16048
Towns,64 ,1 ,34.9181473,-83.7336489,10495
Clay,61 ,2 ,31.5935371,-84.9543791,3116
