county,cases,deaths,lat,lon,pop
Fulton,4626 ,241 ,33.8082405,-84.4345438,1041423
Gwinnett,3874 ,132 ,33.9600231,-84.3181545,842046
Dekalb,3799 ,121 ,33.7927093,-84.3270543,707089
Cobb,3052 ,182 ,33.9123906,-84.6972676,707442
Hall,2505 ,49 ,34.3058696,-84.1192568,185416
Dougherty,1780 ,149 ,31.5429887,-84.3597205,94501
Clayton,1234 ,50 ,33.5212021,-84.4283069,26588
Cherokee,910 ,33 ,33.5005916,-84.4914783,221315
Henry,693 ,23 ,33.4724802,-84.2785358,209053
Muscogee,632 ,18 ,32.4740307,-84.9775752,198413
Richmond,599 ,25 ,33.3859619,-82.2310033,202587
Douglas,547 ,25 ,33.689703,-84.8846812,133971
Habersham,530 ,23 ,34.6086982,-83.5456091,43520
Carroll,526 ,24 ,33.5865758,-85.1703404,111580
Forsyth,523 ,12 ,34.1927884,-84.2323435,187929
Chatham,516 ,25 ,31.9710868,-81.351756,276434
Sumter,487 ,44 ,32.0771487,-84.2578416,31554
Bartow,482 ,38 ,34.2440988,-84.985769,100661
Colquitt,481 ,15 ,31.148152,-83.8272431,46137
Bibb,467 ,28 ,32.8066395,-83.8313174,156462
Coweta,421 ,9 ,33.3513219,-84.8962861,130929
Mitchell,413 ,32 ,31.2498763,-84.2432471,23144
Whitfield,391 ,7 ,34.8017812,-85.1298821,103359
Houston,375 ,17 ,32.4870656,-83.9498473,146136
Lee,361 ,22 ,31.7689938,-84.2706385,28746
Newton,361 ,11 ,33.5556431,-84.0049802,101505
Baldwin,348 ,26 ,33.0581947,-83.3767553,46367
Barrow,329 ,17 ,34.0109181,-83.8433347,70169
Thomas,329 ,32 ,30.8343417,-84.0114562,44724
Paulding,328 ,11 ,33.9286041,-85.0268587,144800
Troup,319 ,11 ,33.0366656,-85.098747,68468
Lowndes,316 ,4 ,30.8276641,-83.5322856,114552
Clarke,293 ,13 ,33.9441951,-83.5292082,120266
Rockdale,285 ,8 ,33.6558755,-84.1887723,85820
Upson,283 ,34 ,32.8670541,-84.3459853,26630
Coffee,277 ,15 ,31.5118862,-82.8942771,43170
Spalding,277 ,22 ,33.2655664,-84.4391162,63865
Floyd,269 ,15 ,34.2748096,-85.265634,96177
Tift,266 ,17 ,31.4620157,-83.6427911,41064
Walton,265 ,12 ,33.7781427,-83.7941236,84575
Columbia,251 ,8 ,33.5275606,-82.3756279,131627
Early,241 ,31 ,31.3765383,-84.9587256,10594
Crisp,236 ,7 ,31.9169717,-83.9254823,23606
Fayette,235 ,13 ,33.4036378,-84.6445108,107524
Butts,228 ,24 ,33.2876561,-84.008061,23524
Ware,228 ,14 ,30.9258764,-82.652756,35821
Worth,222 ,21 ,31.5836698,-84.1213062,21741
Terrell,213 ,26 ,31.7941452,-84.5708394,9045
Decatur,199 ,5 ,30.9053732,-84.6063261,27509
Hancock,197 ,25 ,33.2769957,-82.9894837,8996
Jackson,195 ,6 ,34.1222725,-83.6498217,60571
Dooly,182 ,12 ,32.1523132,-83.8192581,14318
Randolph,179 ,19 ,31.7751648,-84.8872959,7327
Walker,168 ,0 ,34.7120415,-85.3161595,68094
Gordon,164 ,16 ,34.509082,-85.0184651,55766
Appling,161 ,13 ,31.7632088,-82.420582,18368
Gilmer,155 ,0 ,34.6879469,-84.5081626,28190
Stephens,147 ,2 ,34.574081,-83.4216966,25891
Catoosa,140 ,0 ,34.9113369,-85.1771685,65046
Calhoun,132 ,5 ,31.5374798,-84.6143248,6504
Bacon,129 ,3 ,31.5480169,-82.43403,11198
Turner,125 ,13 ,31.7097169,-83.7672869,8410
Chattahoochee,124 ,0 ,32.3778761,-84.9477857,13037
Glynn,124 ,2 ,31.2215288,-81.7627215,81022
Polk,124 ,1 ,33.9998606,-85.3123828,41188
Burke,122 ,6 ,33.0949232,-82.0493385,23125
Monroe,121 ,11 ,33.0254067,-84.0551818,26637
Echols,119 ,0 ,30.7421557,-82.9272262,3988
Wilcox,116 ,13 ,31.9484553,-83.4767476,9068
Oconee,115 ,7 ,33.8320577,-83.6015497,33619
Grady,112 ,4 ,30.8768572,-84.2385266,25440
Dawson,109 ,1 ,34.4758874,-84.2918991,22422
Laurens,108 ,1 ,32.4502041,-82.9615426,48041
