county,cases,deaths,lat,lon,pop
Gwinnett,7963 ,170 ,33.9600231,-84.3181545,842046
Fulton,6848 ,312 ,33.8082405,-84.4345438,1041423
Dekalb,5589 ,172 ,33.7927093,-84.3270543,707089
Cobb,4777 ,243 ,33.9123906,-84.6972676,707442
Hall,3175 ,60 ,34.3058696,-84.1192568,185416
Dougherty,1895 ,154 ,31.5429887,-84.3597205,94501
Clayton,1889 ,79 ,33.5212021,-84.4283069,26588
Muscogee,1589 ,43 ,32.4740307,-84.9775752,198413
Troup,1380 ,32 ,33.0366656,-85.098747,68468
Cherokee,1300 ,43 ,33.5005916,-84.4914783,221315
Chatham,1188 ,37 ,31.9710868,-81.351756,276434
Lowndes,1186 ,11 ,30.8276641,-83.5322856,114552
Henry,1174 ,33 ,33.4724802,-84.2785358,209053
Whitfield,1073 ,10 ,34.8017812,-85.1298821,103359
Richmond,933 ,48 ,33.3859619,-82.2310033,202587
Colquitt,927 ,18 ,31.148152,-83.8272431,46137
Douglas,901 ,36 ,33.689703,-84.8846812,133971
Bibb,843 ,39 ,32.8066395,-83.8313174,156462
Forsyth,819 ,15 ,34.1927884,-84.2323435,187929
Tift,743 ,26 ,31.4620157,-83.6427911,41064
Carroll,692 ,39 ,33.5865758,-85.1703404,111580
Bartow,681 ,42 ,34.2440988,-84.985769,100661
Habersham,672 ,35 ,34.6086982,-83.5456091,43520
Coweta,660 ,15 ,33.3513219,-84.8962861,130929
Houston,633 ,23 ,32.4870656,-83.9498473,146136
Glynn,626 ,6 ,31.2215288,-81.7627215,81022
Newton,586 ,11 ,33.5556431,-84.0049802,101505
Paulding,573 ,15 ,33.9286041,-85.0268587,144800
Sumter,552 ,50 ,32.0771487,-84.2578416,31554
Coffee,538 ,17 ,31.5118862,-82.8942771,43170
Clarke,522 ,15 ,33.9441951,-83.5292082,120266
Barrow,511 ,25 ,34.0109181,-83.8433347,70169
Floyd,510 ,15 ,34.2748096,-85.265634,96177
Baldwin,493 ,33 ,33.0581947,-83.3767553,46367
Columbia,461 ,9 ,33.5275606,-82.3756279,131627
Rockdale,452 ,11 ,33.6558755,-84.1887723,85820
Mitchell,447 ,38 ,31.2498763,-84.2432471,23144
Thomas,433 ,32 ,30.8343417,-84.0114562,44724
Ware,414 ,15 ,30.9258764,-82.652756,35821
Chattahoochee,407 ,0 ,32.3778761,-84.9477857,13037
Walton,394 ,28 ,33.7781427,-83.7941236,84575
Spalding,389 ,32 ,33.2655664,-84.4391162,63865
Lee,386 ,22 ,31.7689938,-84.2706385,28746
Gordon,378 ,18 ,34.509082,-85.0184651,55766
Jackson,367 ,10 ,34.1222725,-83.6498217,60571
Upson,353 ,43 ,32.8670541,-84.3459853,26630
Fayette,337 ,17 ,33.4036378,-84.6445108,107524
Walker,318 ,11 ,34.7120415,-85.3161595,68094
Bulloch,314 ,4 ,32.436937,-81.839803,72694
Harris,313 ,9 ,32.7873585,-84.9045071,32550
Catoosa,311 ,8 ,34.9113369,-85.1771685,65046
Worth,311 ,22 ,31.5836698,-84.1213062,21741
Crisp,273 ,12 ,31.9169717,-83.9254823,23606
Butts,270 ,33 ,33.2876561,-84.008061,23524
Early,260 ,31 ,31.3765383,-84.9587256,10594
Appling,257 ,14 ,31.7632088,-82.420582,18368
Decatur,253 ,8 ,30.9053732,-84.6063261,27509
Toombs,240 ,5 ,32.1715359,-82.3339669,27315
Bacon,232 ,4 ,31.5480169,-82.43403,11198
Terrell,225 ,27 ,31.7941452,-84.5708394,9045
Stephens,220 ,6 ,34.574081,-83.4216966,25891
Hancock,212 ,32 ,33.2769957,-82.9894837,8996
Murray,212 ,2 ,34.782174,-84.8306345,39392
Dooly,210 ,12 ,32.1523132,-83.8192581,14318
Polk,206 ,2 ,33.9998606,-85.3123828,41188
Randolph,198 ,25 ,31.7751648,-84.8872959,7327
Grady,190 ,4 ,30.8768572,-84.2385266,25440
Franklin,187 ,1 ,34.3757117,-83.2478296,21894
