county,cases,deaths,lat,lon,pop
Gwinnett,10565 ,178 ,33.9600231,-84.3181545,842046
Fulton,9784 ,317 ,33.8082405,-84.4345438,1041423
Dekalb,7555 ,176 ,33.7927093,-84.3270543,707089
Cobb,6460 ,249 ,33.9123906,-84.6972676,707442
Hall,3678 ,63 ,34.3058696,-84.1192568,185416
Clayton,2607 ,81 ,33.5212021,-84.4283069,259424
Muscogee,2459 ,55 ,32.4740307,-84.9775752,198413
Chatham,2163 ,38 ,31.9710868,-81.351756,276434
Dougherty,2060 ,155 ,31.5429887,-84.3597205,94501
Lowndes,1763 ,15 ,30.8276641,-83.5322856,114552
Troup,1709 ,38 ,33.0366656,-85.098747,68468
Whitfield,1674 ,15 ,34.8017812,-85.1298821,103359
Cherokee,1651 ,47 ,33.5005916,-84.4914783,221315
Henry,1638 ,33 ,33.4724802,-84.2785358,209053
Bibb,1587 ,41 ,32.8066395,-83.8313174,156462
Richmond,1464 ,59 ,33.3859619,-82.2310033,202587
Glynn,1365 ,9 ,31.2215288,-81.7627215,81022
Douglas,1304 ,39 ,33.689703,-84.8846812,133971
Colquitt,1220 ,19 ,31.148152,-83.8272431,46137
Forsyth,1076 ,15 ,34.1927884,-84.2323435,187929
Carroll,958 ,40 ,33.5865758,-85.1703404,111580
Tift,941 ,27 ,31.4620157,-83.6427911,41064
Houston,926 ,30 ,32.4870656,-83.9498473,146136
Clarke,871 ,15 ,33.9441951,-83.5292082,120266
Bartow,864 ,42 ,34.2440988,-84.985769,100661
Coffee,852 ,17 ,31.5118862,-82.8942771,43170
Newton,837 ,14 ,33.5556431,-84.0049802,101505
Coweta,834 ,16 ,33.3513219,-84.8962861,130929
Paulding,802 ,16 ,33.9286041,-85.0268587,144800
Columbia,769 ,12 ,33.5275606,-82.3756279,131627
Habersham,748 ,39 ,34.6086982,-83.5456091,43520
Floyd,682 ,15 ,34.2748096,-85.265634,96177
Rockdale,635 ,11 ,33.6558755,-84.1887723,85820
Baldwin,624 ,34 ,33.0581947,-83.3767553,46367
Barrow,599 ,25 ,34.0109181,-83.8433347,70169
Sumter,598 ,50 ,32.0771487,-84.2578416,31554
Ware,589 ,16 ,30.9258764,-82.652756,35821
Bulloch,575 ,5 ,32.436937,-81.839803,72694
Thomas,571 ,32 ,30.8343417,-84.0114562,44724
Spalding,529 ,33 ,33.2655664,-84.4391162,63865
Walton,515 ,28 ,33.7781427,-83.7941236,84575
Jackson,491 ,10 ,34.1222725,-83.6498217,60571
Gordon,486 ,18 ,34.509082,-85.0184651,55766
Fayette,484 ,19 ,33.4036378,-84.6445108,107524
Mitchell,481 ,40 ,31.2498763,-84.2432471,23144
Chattahoochee,458 ,0 ,32.3778761,-84.9477857,13037
Lee,417 ,22 ,31.7689938,-84.2706385,28746
Harris,412 ,11 ,32.7873585,-84.9045071,32550
Upson,384 ,45 ,32.8670541,-84.3459853,26630
Walker,367 ,12 ,34.7120415,-85.3161595,68094
Catoosa,348 ,8 ,34.9113369,-85.1771685,65046
Worth,346 ,22 ,31.5836698,-84.1213062,21741
Butts,330 ,34 ,33.2876561,-84.008061,23524
Laurens,318 ,1 ,32.4502041,-82.9615426,48041
Appling,315 ,14 ,31.7632088,-82.420582,18368
Toombs,311 ,5 ,32.1715359,-82.3339669,27315
Stephens,302 ,6 ,34.574081,-83.4216966,25891
