county,cases,deaths,lat,lon,pop
Gwinnett,9871 ,174 ,33.9600231,-84.3181545,842046
Fulton,8967 ,315 ,33.8082405,-84.4345438,1041423
Dekalb,7092 ,173 ,33.7927093,-84.3270543,707089
Cobb,5917 ,246 ,33.9123906,-84.6972676,707442
Hall,3445 ,62 ,34.3058696,-84.1192568,185416
Clayton,2387 ,80 ,33.5212021,-84.4283069,259424
Muscogee,2179 ,52 ,32.4740307,-84.9775752,198413
Dougherty,2006 ,155 ,31.5429887,-84.3597205,94501
Chatham,1917 ,38 ,31.9710868,-81.351756,276434
Troup,1643 ,35 ,33.0366656,-85.098747,68468
Lowndes,1505 ,14 ,30.8276641,-83.5322856,114552
Cherokee,1503 ,45 ,33.5005916,-84.4914783,221315
Henry,1491 ,33 ,33.4724802,-84.2785358,209053
Whitfield,1371 ,14 ,34.8017812,-85.1298821,103359
Richmond,1306 ,57 ,33.3859619,-82.2310033,202587
Bibb,1276 ,41 ,32.8066395,-83.8313174,156462
Glynn,1221 ,6 ,31.2215288,-81.7627215,81022
Douglas,1145 ,37 ,33.689703,-84.8846812,133971
Colquitt,1123 ,18 ,31.148152,-83.8272431,46137
Forsyth,967 ,15 ,34.1927884,-84.2323435,187929
Tift,872 ,26 ,31.4620157,-83.6427911,41064
Carroll,871 ,40 ,33.5865758,-85.1703404,111580
Bartow,795 ,42 ,34.2440988,-84.985769,100661
Coweta,789 ,16 ,33.3513219,-84.8962861,130929
Houston,779 ,27 ,32.4870656,-83.9498473,146136
Clarke,750 ,15 ,33.9441951,-83.5292082,120266
Newton,738 ,12 ,33.5556431,-84.0049802,101505
Habersham,726 ,38 ,34.6086982,-83.5456091,43520
Paulding,707 ,16 ,33.9286041,-85.0268587,144800
Columbia,644 ,9 ,33.5275606,-82.3756279,131627
Coffee,632 ,17 ,31.5118862,-82.8942771,43170
Floyd,609 ,15 ,34.2748096,-85.265634,96177
Sumter,577 ,50 ,32.0771487,-84.2578416,31554
Rockdale,572 ,11 ,33.6558755,-84.1887723,85820
Baldwin,571 ,34 ,33.0581947,-83.3767553,46367
Barrow,546 ,25 ,34.0109181,-83.8433347,70169
Ware,530 ,16 ,30.9258764,-82.652756,35821
Bulloch,516 ,4 ,32.436937,-81.839803,72694
Thomas,508 ,32 ,30.8343417,-84.0114562,44724
Spalding,481 ,32 ,33.2655664,-84.4391162,63865
Walton,479 ,28 ,33.7781427,-83.7941236,84575
Mitchell,462 ,38 ,31.2498763,-84.2432471,23144
Gordon,454 ,18 ,34.509082,-85.0184651,55766
Jackson,452 ,10 ,34.1222725,-83.6498217,60571
Chattahoochee,430 ,0 ,32.3778761,-84.9477857,13037
Fayette,429 ,19 ,33.4036378,-84.6445108,107524
Lee,407 ,22 ,31.7689938,-84.2706385,28746
Harris,385 ,11 ,32.7873585,-84.9045071,32550
Upson,381 ,43 ,32.8670541,-84.3459853,26630
Walker,347 ,12 ,34.7120415,-85.3161595,68094
Worth,334 ,22 ,31.5836698,-84.1213062,21741
Catoosa,325 ,8 ,34.9113369,-85.1771685,65046
Appling,300 ,14 ,31.7632088,-82.420582,18368
Butts,299 ,34 ,33.2876561,-84.008061,23524
Crisp,293 ,12 ,31.9169717,-83.9254823,23606
Toombs,283 ,5 ,32.1715359,-82.3339669,27315
Bacon,282 ,4 ,31.5480169,-82.43403,11198
Early,281 ,31 ,31.3765383,-84.9587256,10594
Stephens,267 ,6 ,34.574081,-83.4216966,25891
Decatur,264 ,8 ,30.9053732,-84.6063261,27509
Murray,262 ,3 ,34.782174,-84.8306345,39392
Laurens,245 ,1 ,32.4502041,-82.9615426,48041
Polk,243 ,1 ,33.9998606,-85.3123828,41188
Terrell,236 ,27 ,31.7941452,-84.5708394,9045
Grady,235 ,4 ,30.8768572,-84.2385266,25440
Franklin,221 ,1 ,34.3757117,-83.2478296,21894
Hancock,220 ,32 ,33.2769957,-82.9894837,8996
Meriwether,220 ,3 ,33.0359618,-84.7321711,21273
Pierce,215 ,5 ,31.297628,-82.3323931,18844
