county,cases,deaths,lat,lon,pop
Fulton,2849 ,118 ,33.8109499,-84.7310481,1041423
Dekalb,2046 ,47 ,33.7927093,-84.3270543,707089
Gwinnett,1828 ,57 ,33.9600231,-84.3181545,842046
Cobb,1662 ,94 ,33.9123906,-84.6972676,707442
Dougherty,1525 ,123 ,31.5429887,-84.3597205,94501
Hall,1374 ,21 ,34.3058696,-84.1192568,185416
Clayton,720 ,32 ,34.2428643,-84.5984981,26588
Henry,491 ,12 ,33.4724802,-84.2785358,209053
Cherokee,475 ,12 ,33.5005916,-84.4914783,221315
Richmond,407 ,15 ,33.3859619,-82.2310033,202587
Sumter,381 ,28 ,32.0771487,-84.2578416,31554
Carroll,370 ,14 ,33.5865758,-85.1703404,111580
Douglas,322 ,11 ,33.689703,-84.8846812,133971
Lee,319 ,20 ,31.7689938,-84.2706385,28746
Bartow,318 ,30 ,34.2440988,-84.985769,100661
Habersham,318 ,8 ,34.6086982,-83.5456091,43520
Mitchell,314 ,31 ,31.2498763,-84.2432471,23144
Bibb,312 ,11 ,32.8066395,-83.8313174,156462
Muscogee,309 ,7 ,32.4740307,-84.9775752,198413
Forsyth,302 ,9 ,34.1927884,-84.2323435,187929
Chatham,228 ,9 ,31.9710868,-81.351756,276434
Houston,225 ,14 ,32.4870656,-83.9498473,146136
Baldwin,223 ,8 ,33.0581947,-83.3767553,46367
Upson,216 ,18 ,32.8670541,-84.3459853,26630
Early,213 ,20 ,31.3765383,-84.9587256,10594
Spalding,211 ,9 ,33.2655664,-84.4391162,63865
Coweta,205 ,4 ,33.3513219,-84.8962861,130929
Newton,198 ,7 ,33.5556431,-84.0049802,101505
Rockdale,191 ,6 ,33.6558755,-84.1887723,85820
Paulding,188 ,8 ,33.9286041,-85.0268587,144800
Colquitt,186 ,8 ,31.148152,-83.8272431,46137
Thomas,186 ,19 ,30.8343417,-84.0114562,44724
Terrell,184 ,19 ,31.7941452,-84.5708394,9045
Fayette,177 ,10 ,33.4036378,-84.6445108,107524
Crisp,165 ,3 ,31.9169717,-83.9254823,23606
Columbia,161 ,4 ,33.5275606,-82.3756279,131627
Randolph,160 ,19 ,31.7751648,-84.8872959,7327
Worth,156 ,11 ,31.5836698,-84.1213062,21741
Lowndes,155 ,4 ,30.8276641,-83.5322856,114552
Clarke,151 ,13 ,33.9441951,-83.5292082,120266
Troup,148 ,4 ,33.0366656,-85.098747,68468
Butts,146 ,11 ,33.2876561,-84.008061,23524
Floyd,144 ,11 ,34.2748096,-85.265634,96177
Coffee,140 ,7 ,31.5118862,-82.8942771,43170
Barrow,136 ,4 ,34.0109181,-83.8433347,70169
Dooly,129 ,9 ,32.1523132,-83.8192581,14318
Walton,127 ,4 ,33.7781427,-83.7941236,84575
