county,cases,deaths,lat,lon,pop
Gwinnett,7271 ,167 ,33.9600231,-84.3181545,842046
Fulton,6250 ,310 ,33.8082405,-84.4345438,1041423
Dekalb,5279 ,168 ,33.7927093,-84.3270543,707089
Cobb,4378 ,239 ,33.9123906,-84.6972676,707442
Hall,3054 ,59 ,34.3058696,-84.1192568,185416
Dougherty,1871 ,154 ,31.5429887,-84.3597205,94501
Clayton,1782 ,79 ,33.5212021,-84.4283069,26588
Muscogee,1444 ,41 ,32.4740307,-84.9775752,198413
Troup,1253 ,30 ,33.0366656,-85.098747,68468
Cherokee,1179 ,44 ,33.5005916,-84.4914783,221315
Henry,1080 ,31 ,33.4724802,-84.2785358,209053
Lowndes,1046 ,8 ,30.8276641,-83.5322856,114552
Chatham,1009 ,36 ,31.9710868,-81.351756,276434
Whitfield,891 ,10 ,34.8017812,-85.1298821,103359
Douglas,828 ,35 ,33.689703,-84.8846812,133971
Colquitt,820 ,18 ,31.148152,-83.8272431,46137
Richmond,810 ,48 ,33.3859619,-82.2310033,202587
Forsyth,742 ,15 ,34.1927884,-84.2323435,187929
Bibb,684 ,38 ,32.8066395,-83.8313174,156462
Tift,666 ,25 ,31.4620157,-83.6427911,41064
Carroll,657 ,39 ,33.5865758,-85.1703404,111580
Habersham,650 ,35 ,34.6086982,-83.5456091,43520
Bartow,643 ,40 ,34.2440988,-84.985769,100661
Coweta,605 ,15 ,33.3513219,-84.8962861,130929
Houston,553 ,23 ,32.4870656,-83.9498473,146136
Sumter,542 ,50 ,32.0771487,-84.2578416,31554
Newton,539 ,11 ,33.5556431,-84.0049802,101505
Paulding,532 ,15 ,33.9286041,-85.0268587,144800
Glynn,503 ,3 ,31.2215288,-81.7627215,81022
Coffee,482 ,17 ,31.5118862,-82.8942771,43170
Floyd,481 ,15 ,34.2748096,-85.265634,96177
Baldwin,465 ,33 ,33.0581947,-83.3767553,46367
Barrow,453 ,25 ,34.0109181,-83.8433347,70169
Clarke,448 ,15 ,33.9441951,-83.5292082,120266
Mitchell,443 ,38 ,31.2498763,-84.2432471,23144
Rockdale,417 ,11 ,33.6558755,-84.1887723,85820
Thomas,404 ,33 ,30.8343417,-84.0114562,44724
Lee,385 ,22 ,31.7689938,-84.2706385,28746
Columbia,383 ,9 ,33.5275606,-82.3756279,131627
Ware,372 ,15 ,30.9258764,-82.652756,35821
Chattahoochee,370 ,0 ,32.3778761,-84.9477857,13037
Walton,369 ,28 ,33.7781427,-83.7941236,84575
Spalding,365 ,32 ,33.2655664,-84.4391162,63865
Upson,343 ,43 ,32.8670541,-84.3459853,26630
Jackson,337 ,10 ,34.1222725,-83.6498217,60571
Gordon,334 ,18 ,34.509082,-85.0184651,55766
Fayette,320 ,17 ,33.4036378,-84.6445108,107524
Walker,308 ,10 ,34.7120415,-85.3161595,68094
Catoosa,298 ,6 ,34.9113369,-85.1771685,65046
Worth,295 ,21 ,31.5836698,-84.1213062,21741
Harris,288 ,9 ,32.7873585,-84.9045071,32550
Crisp,265 ,12 ,31.9169717,-83.9254823,23606
Butts,260 ,33 ,33.2876561,-84.008061,23524
Early,259 ,31 ,31.3765383,-84.9587256,10594
Decatur,248 ,8 ,30.9053732,-84.6063261,27509
Bulloch,245 ,3 ,32.436937,-81.839803,72694
Appling,238 ,14 ,31.7632088,-82.420582,18368
Terrell,222 ,27 ,31.7941452,-84.5708394,9045
Toombs,216 ,5 ,32.1715359,-82.3339669,27315
Bacon,215 ,4 ,31.5480169,-82.43403,11198
Hancock,209 ,32 ,33.2769957,-82.9894837,8996
Polk,198 ,1 ,33.9998606,-85.3123828,41188
Randolph,197 ,25 ,31.7751648,-84.8872959,7327
Dooly,196 ,12 ,32.1523132,-83.8192581,14318
Stephens,191 ,6 ,34.574081,-83.4216966,25891
Murray,183 ,2 ,34.782174,-84.8306345,39392
Gilmer,182 ,2 ,34.6879469,-84.5081626,28190
Echols,177 ,0 ,30.7421557,-82.9272262,3988
Grady,175 ,4 ,30.8768572,-84.2385266,25440
Turner,173 ,16 ,31.7097169,-83.7672869,8410
Meriwether,172 ,2 ,33.0359618,-84.7321711,21273
Franklin,169 ,1 ,34.3757117,-83.2478296,21894
Calhoun,161 ,5 ,31.5374798,-84.6143248,6504
Pierce,155 ,4 ,31.297628,-82.3323931,18844
Laurens,146 ,1 ,32.4502041,-82.9615426,48041
Monroe,146 ,16 ,33.0254067,-84.0551818,26637
Oconee,141 ,10 ,33.8320577,-83.6015497,33619
Ben Hill,139 ,1 ,31.7220409,-83.3197009,17538
Burke,138 ,6 ,33.0949232,-82.0493385,23125
White,134 ,4 ,34.6411092,-83.7623648,27556
Brooks,132 ,11 ,30.8201276,-83.6967418,15403
Dawson,129 ,3 ,34.4758874,-84.2918991,22422
Putnam,128 ,12 ,33.3256731,-83.4237009,21198
Lumpkin,126 ,3 ,34.527836,-84.017919,30611
Banks,125 ,0 ,34.3359133,-83.5336091,18316
Lanier,123 ,3 ,31.0410238,-83.0922926,10400
Wilcox,123 ,15 ,31.9484553,-83.4767476,9068
Cook,121 ,1 ,31.1675224,-83.4587171,16923
Effingham,119 ,1 ,32.3453413,-81.6139433,53293
Macon,113 ,9 ,32.3019958,-84.0433236,14623
Liberty,112 ,1 ,31.8747992,-81.64466,65471
Atkinson,111 ,2 ,31.2975054,-82.8710331,8284
Bryan,111 ,5 ,31.9384847,-81.3366541,32214
Stewart,109 ,3 ,32.0439972,-84.8137031,6042
Berrien,108 ,0 ,31.2075802,-83.2828336,19041
Camden,108 ,1 ,30.9572853,-81.7273897,51402
Lamar,107 ,6 ,33.0504451,-84.1869511,18057
Tattnall,105 ,0 ,32.0655552,-82.2023614,25384
Clinch,100 ,3 ,31.0413982,-82.770748,6718
Peach,95 ,9 ,32.5658912,-83.9996748,27622
Elbert,94 ,0 ,34.103443,-82.9103666,19684
Jenkins,94 ,11 ,32.8086673,-81.9616381,9213
Fannin,93 ,1 ,34.8670726,-84.3366946,23492
Greene,93 ,9 ,33.564243,-83.213461,16092
Emanuel,90 ,3 ,32.5730671,-82.404137,22898
Washington,89 ,1 ,32.9842382,-82.8420655,20879
Oglethorpe,87 ,7 ,33.8707055,-83.1174137,14618
Pike,87 ,3 ,32.0655552,-82.2023614,17810
Screven,87 ,5 ,32.7510527,-81.656462,14202
Madison,86 ,4 ,34.1279503,-83.2381266,27922
Mcduffie,86 ,6 ,33.4695855,-82.531416,21663
Pickens,85 ,5 ,34.4435055,-84.4995419,29268
Jefferson,84 ,1 ,32.997925,-82.433388,16432
Johnson,84 ,2 ,32.692117,-82.6858691,9897
Brantley,82 ,2 ,31.2089482,-81.9996745,18587
Dodge,79 ,2 ,32.1889054,-83.2835786,21329
Jeff Davis,78 ,2 ,31.8121297,-82.6602823,15156
Telfair,78 ,3 ,31.9351788,-82.9480671,16349
Marion,77 ,2 ,32.3200167,-84.535096,8711
Wilkinson,74 ,8 ,32.8107172,-83.1912456,9577
Haralson,68 ,5 ,33.8053808,-85.1845181,28400
Talbot,67 ,2 ,32.6773334,-84.5580366,6517
Union,67 ,3 ,34.8131442,-83.9486638,21451
Jasper,64 ,1 ,33.3069437,-83.7069025,13630
Dade,63 ,1 ,34.8756058,-85.5463536,16490
Clay,56 ,2 ,31.5935371,-84.9543791,3116
Bleckley,55 ,1 ,32.4450373,-83.3216414,12913
Chattooga,55 ,2 ,34.4742654,-85.3830821,25725
Jones,53 ,0 ,32.9986012,-83.5811601,28577
Wayne,53 ,0 ,31.5594704,-81.9758095,30305
Hart,52 ,0 ,34.3556591,-82.996122,25518
Wilkes,52 ,1 ,33.7637416,-82.8687134,10076
Irwin,49 ,1 ,31.6042318,-83.2849291,9600
Seminole,49 ,2 ,31.0403778,-84.8968852,8947
Pulaski,48 ,2 ,32.2484974,-83.4608698,11720
Miller,47 ,0 ,31.1636817,-84.869848,5969
Heard,46 ,3 ,33.2791778,-85.1161361,11633
Morgan,46 ,0 ,33.5806701,-83.5120246,17881
Baker,43 ,3 ,31.3455552,-84.4812548,3366
Charlton,43 ,2 ,30.7152281,-82.4366806,13295
Wheeler,43 ,0 ,32.1463907,-82.7966186,7888
Crawford,39 ,0 ,32.7197317,-84.0190168,12600
Rabun,39 ,3 ,34.8698023,-83.4554994,16297
