county,cases,deaths,lat,lon,pop
Fulton,3812 ,183 ,33.8082405,-84.4345438,1041423
Dekalb,3008 ,92 ,33.7927093,-84.3270543,707089
Gwinnett,2870 ,121 ,33.9600231,-84.3181545,842046
Cobb,2603 ,135 ,33.9123906,-84.6972676,707442
Hall,2235 ,40 ,34.3058696,-84.1192568,185416
Dougherty,1719 ,141 ,31.5429887,-84.3597205,94501
Clayton,1039 ,42 ,33.5212021,-84.4283069,26588
Cherokee,767 ,28 ,33.5005916,-84.4914783,221315
Henry,621 ,20 ,33.4724802,-84.2785358,209053
Richmond,505 ,17 ,33.3859619,-82.2310033,202587
Habersham,473 ,17 ,34.6086982,-83.5456091,43520
Muscogee,465 ,17 ,32.4740307,-84.9775752,198413
Douglas,455 ,20 ,33.689703,-84.8846812,133971
Forsyth,441 ,12 ,34.1927884,-84.2323435,187929
Carroll,433 ,24 ,33.5865758,-85.1703404,111580
Sumter,427 ,40 ,32.0771487,-84.2578416,31554
Bartow,420 ,36 ,34.2440988,-84.985769,100661
Bibb,413 ,19 ,32.8066395,-83.8313174,156462
Chatham,401 ,18 ,31.9710868,-81.351756,276434
Mitchell,400 ,32 ,31.2498763,-84.2432471,23144
Lee,344 ,23 ,31.7689938,-84.2706385,28746
Houston,327 ,16 ,32.4870656,-83.9498473,146136
Thomas,302 ,30 ,30.8343417,-84.0114562,44724
Baldwin,299 ,14 ,33.0581947,-83.3767553,46367
Coweta,292 ,7 ,33.3513219,-84.8962861,130929
Newton,278 ,11 ,33.5556431,-84.0049802,101505
Barrow,272 ,9 ,34.0109181,-83.8433347,70169
Upson,269 ,33 ,32.8670541,-84.3459853,26630
Colquitt,267 ,13 ,31.148152,-83.8272431,46137
Paulding,264 ,11 ,33.9286041,-85.0268587,144800
Rockdale,253 ,9 ,33.6558755,-84.1887723,85820
Spalding,249 ,14 ,33.2655664,-84.4391162,63865
Early,236 ,29 ,31.3765383,-84.9587256,10594
Lowndes,229 ,5 ,30.8276641,-83.5322856,114552
Troup,222 ,7 ,33.0366656,-85.098747,68468
Fayette,221 ,11 ,33.4036378,-84.6445108,107524
Columbia,219 ,6 ,33.5275606,-82.3756279,131627
Whitfield,219 ,7 ,34.8017812,-85.1298821,103359
Coffee,215 ,12 ,31.5118862,-82.8942771,43170
Floyd,214 ,13 ,34.2748096,-85.265634,96177
Worth,207 ,20 ,31.5836698,-84.1213062,21741
Butts,205 ,18 ,33.2876561,-84.008061,23524
Clarke,205 ,13 ,33.9441951,-83.5292082,120266
Terrell,205 ,25 ,31.7941452,-84.5708394,9045
Crisp,204 ,7 ,31.9169717,-83.9254823,23606
Tift,200 ,14 ,31.4620157,-83.6427911,41064
Ware,191 ,13 ,30.9258764,-82.652756,35821
Walton,187 ,9 ,33.7781427,-83.7941236,84575
Randolph,171 ,21 ,31.7751648,-84.8872959,7327
Hancock,167 ,15 ,33.2769957,-82.9894837,8996
Dooly,163 ,12 ,32.1523132,-83.8192581,14318
Decatur,141 ,4 ,30.9053732,-84.6063261,27509
Jackson,138 ,3 ,34.1222725,-83.6498217,60571
Gordon,135 ,15 ,34.509082,-85.0184651,55766
Calhoun,123 ,6 ,31.5374798,-84.6143248,6504
Gilmer,123 ,0 ,34.6879469,-84.5081626,28190
Stephens,120 ,2 ,34.574081,-83.4216966,25891
Burke,118 ,4 ,33.0949232,-82.0493385,23125
Appling,116 ,12 ,31.7632088,-82.420582,18368
Monroe,109 ,8 ,33.0254067,-84.0551818,26637
Dawson,99 ,2 ,34.4758874,-84.2918991,22422
Wilcox,98 ,13 ,31.9484553,-83.4767476,9068
Laurens,95 ,1 ,32.4502041,-82.9615426,48041
Macon,94 ,6 ,32.3019958,-84.0433236,14623
Grady,93 ,4 ,30.8768572,-84.2385266,25440
White,91 ,3 ,34.6411092,-83.7623648,27556
Turner,90 ,12 ,31.7097169,-83.7672869,8410
Lumpkin,88 ,1 ,34.527836,-84.017919,30611
Oconee,87 ,3 ,33.8320577,-83.6015497,33619
Polk,86 ,0 ,33.9998606,-85.3123828,41188
Putnam,86 ,7 ,33.3256731,-83.4237009,21198
Pierce,84 ,4 ,31.297628,-82.3323931,18844
Glynn,82 ,1 ,31.2215288,-81.7627215,81022
Walker,81 ,0 ,34.7120415,-85.3161595,68094
Harris,78 ,4 ,32.7873585,-84.9045071,32550
Johnson,78 ,2 ,32.692117,-82.6858691,9897
Catoosa,77 ,0 ,34.9113369,-85.1771685,65046
Meriwether,75 ,2 ,33.0359618,-84.7321711,21273
Washington,71 ,1 ,32.9842382,-82.8420655,20879
Bacon,70 ,2 ,31.5480169,-82.43403,11198
Elbert,69 ,0 ,34.103443,-82.9103666,19684
Murray,69 ,1 ,34.782174,-84.8306345,39392
Peach,69 ,3 ,32.5658912,-83.9996748,27622
Bryan,67 ,5 ,31.9384847,-81.3366541,32214
Brooks,66 ,9 ,30.8201276,-83.6967418,15403
Greene,60 ,7 ,33.564243,-83.213461,16092
Mcduffie,57 ,5 ,33.4695855,-82.531416,21663
Wilkinson,57 ,3 ,32.8107172,-83.1912456,9577
Oglethorpe,56 ,5 ,33.8707055,-83.1174137,14618
Echols,54 ,0 ,30.7421557,-82.9272262,3988
Liberty,54 ,0 ,31.8747992,-81.64466,65471
Camden,52 ,1 ,30.9572853,-81.7273897,51402
Effingham,49 ,1 ,32.3453413,-81.6139433,53293
Ben Hill,48 ,1 ,31.7220409,-83.3197009,17538
Marion,48 ,2 ,32.3200167,-84.535096,8711
Bulloch,47 ,2 ,32.436937,-81.839803,72694
Dodge,47 ,2 ,32.1889054,-83.2835786,21329
Toombs,47 ,4 ,32.1715359,-82.3339669,27315
Banks,46 ,0 ,34.3359133,-83.5336091,18316
Brantley,46 ,2 ,31.2089482,-81.9996745,18587
Clinch,46 ,1 ,31.0413982,-82.770748,6718
Lamar,46 ,1 ,33.0504451,-84.1869511,18057
Pike,45 ,2 ,32.0655552,-82.2023614,17810
Seminole,42 ,2 ,31.0403778,-84.8968852,8947
Pickens,40 ,3 ,34.4435055,-84.4995419,29268
Stewart,40 ,0 ,32.0439972,-84.8137031,6042
Fannin,39 ,1 ,34.8670726,-84.3366946,23492
Union,39 ,1 ,34.8131442,-83.9486638,21451
Cook,38 ,2 ,31.1675224,-83.4587171,16923
Pulaski,38 ,2 ,32.2484974,-83.4608698,11720
Miller,37 ,0 ,31.1636817,-84.869848,5969
Franklin,35 ,1 ,34.3757117,-83.2478296,21894
Haralson,35 ,2 ,33.8053808,-85.1845181,28400
Bleckley,34 ,0 ,32.4450373,-83.3216414,12913
Morgan,34 ,0 ,33.5806701,-83.5120246,17881
Baker,33 ,2 ,31.3455552,-84.4812548,3366
Jones,32 ,0 ,32.9986012,-83.5811601,28577
Madison,32 ,1 ,34.1279503,-83.2381266,27922
Talbot,32 ,1 ,32.6773334,-84.5580366,6517
Clay,31 ,2 ,31.5935371,-84.9543791,3116
Wilkes,30 ,1 ,33.7637416,-82.8687134,10076
Berrien,29 ,0 ,31.2075802,-83.2828336,19041
Telfair,29 ,1 ,31.9351788,-82.9480671,16349
Charlton,28 ,1 ,30.7152281,-82.4366806,13295
Jeff Davis,27 ,1 ,31.8121297,-82.6602823,15156
Atkinson,26 ,2 ,31.2975054,-82.8710331,8284
Emanuel,26 ,2 ,32.5730671,-82.404137,22898
Hart,26 ,0 ,34.3556591,-82.996122,25518
Jasper,26 ,1 ,33.3069437,-83.7069025,13630
Jefferson,26 ,1 ,32.997925,-82.433388,16432
Crawford,23 ,0 ,32.7197317,-84.0190168,12600
Heard,23 ,2 ,33.2791778,-85.1161361,11633
Irwin,23 ,1 ,31.6042318,-83.2849291,9600
Taylor,22 ,2 ,32.5592902,-84.3821397,8420
Towns,21 ,1 ,34.9181473,-83.7336489,10495
Chattahoochee,20 ,0 ,32.3778761,-84.9477857,13037
Dade,20 ,1 ,34.8756058,-85.5463536,16490
Screven,20 ,1 ,32.7510527,-81.656462,14202
Chattooga,19 ,2 ,34.4742654,-85.3830821,25725
Schley,17 ,1 ,32.2381915,-84.3265297,4990
Warren,17 ,0 ,33.4064726,-82.682467,5578
Jenkins,16 ,1 ,32.8086673,-81.9616381,9213
Lincoln,15 ,1 ,33.8105078,-82.5722137,7737
Rabun,15 ,1 ,34.8698023,-83.4554994,16297
Wayne,15 ,0 ,31.5594704,-81.9758095,30305
Tattnall,13 ,0 ,32.0655552,-82.2023614,25384
Candler,12 ,0 ,32.3937981,-82.0966585,11117
Lanier,12 ,2 ,31.0410238,-83.0922926,10400
Mcintosh,11 ,0 ,31.5333111,-81.4445574,13839
Webster,11 ,1 ,32.1463907,-82.7966186,2793
Twiggs,10 ,0 ,32.6867147,-83.3595676,8447
Wheeler,9 ,0 ,32.1463907,-82.7966186,7888
Long,8 ,1 ,31.7764678,-82.0169041,16048
Montgomery,8 ,0 ,6121,-82.6120317,8913
Quitman,8 ,1 ,31.8730242,-85.0437054,2404
Treutlen,8 ,0 ,32.3735458,-82.6063247,6769
Evans,5 ,0 ,32.1617191,-81.9174632,10689
Glascock,1 ,0 ,33.2339586,-82.6065612,3142
Taliaferro,1 ,0 ,33.5545303,-82.9140466,1680
Unknown,2585 ,2 ,,,
Non-Georgia Resident,1686 ,25 ,,,
*Based on patient county of residence when known,,,,,
