county,cases,deaths,lat,lon,pop
Fulton,3760 ,170 ,33.8082405,-84.4345438,1041423
Dekalb,2816 ,85 ,33.7927093,-84.3270543,707089
Gwinnett,2615 ,104 ,33.9600231,-84.3181545,842046
Cobb,2411 ,133 ,33.9123906,-84.6972676,707442
Hall,2157 ,42 ,34.3058696,-84.1192568,185416
Dougherty,1663 ,135 ,31.5429887,-84.3597205,94501
Clayton,1008 ,39 ,33.5212021,-84.4283069,26588
Cherokee,716 ,26 ,33.5005916,-84.4914783,221315
Henry,625 ,18 ,33.4724802,-84.2785358,209053
Richmond,492 ,17 ,33.3859619,-82.2310033,202587
Douglas,439 ,18 ,33.689703,-84.8846812,133971
Habersham,434 ,16 ,34.6086982,-83.5456091,43520
Muscogee,434 ,16 ,32.4740307,-84.9775752,198413
Sumter,416 ,39 ,32.0771487,-84.2578416,31554
Carroll,407 ,22 ,33.5865758,-85.1703404,111580
Forsyth,402 ,11 ,34.1927884,-84.2323435,187929
Bibb,395 ,17 ,32.8066395,-83.8313174,156462
Mitchell,388 ,32 ,31.2498763,-84.2432471,23144
Bartow,384 ,35 ,34.2440988,-84.985769,100661
Chatham,359 ,14 ,31.9710868,-81.351756,276434
Lee,342 ,23 ,31.7689938,-84.2706385,28746
Houston,317 ,16 ,32.4870656,-83.9498473,146136
Baldwin,290 ,14 ,33.0581947,-83.3767553,46367
Thomas,285 ,30 ,30.8343417,-84.0114562,44724
Coweta,284 ,4 ,33.3513219,-84.8962861,130929
Barrow,260 ,8 ,34.0109181,-83.8433347,70169
Newton,260 ,10 ,33.5556431,-84.0049802,101505
Upson,260 ,31 ,32.8670541,-84.3459853,26630
Rockdale,249 ,7 ,33.6558755,-84.1887723,85820
Colquitt,248 ,11 ,31.148152,-83.8272431,46137
Paulding,240 ,10 ,33.9286041,-85.0268587,144800
Spalding,239 ,15 ,33.2655664,-84.4391162,63865
Early,228 ,28 ,31.3765383,-84.9587256,10594
Columbia,210 ,6 ,33.5275606,-82.3756279,131627
Lowndes,207 ,4 ,30.8276641,-83.5322856,114552
Fayette,206 ,11 ,33.4036378,-84.6445108,107524
Troup,200 ,6 ,33.0366656,-85.098747,68468
Terrell,199 ,24 ,31.7941452,-84.5708394,9045
Clarke,198 ,13 ,33.9441951,-83.5292082,120266
Worth,197 ,17 ,31.5836698,-84.1213062,21741
Butts,196 ,17 ,33.2876561,-84.008061,23524
Coffee,196 ,12 ,31.5118862,-82.8942771,43170
Crisp,194 ,7 ,31.9169717,-83.9254823,23606
Floyd,186 ,13 ,34.2748096,-85.265634,96177
Tift,185 ,13 ,31.4620157,-83.6427911,41064
Whitfield,182 ,6 ,34.8017812,-85.1298821,103359
Ware,172 ,12 ,30.9258764,-82.652756,35821
Randolph,169 ,21 ,31.7751648,-84.8872959,7327
Dooly,160 ,12 ,32.1523132,-83.8192581,14318
Hancock,160 ,5 ,33.2769957,-82.9894837,8996
Walton,159 ,8 ,33.7781427,-83.7941236,84575
Jackson,130 ,3 ,34.1222725,-83.6498217,60571
Gordon,128 ,15 ,34.509082,-85.0184651,55766
Decatur,125 ,3 ,30.9053732,-84.6063261,27509
