county,cases,deaths,lat,lon,pop
Gwinnett,5734 ,159 ,33.9600231,-84.3181545,842046
Fulton,5326 ,301 ,33.8082405,-84.4345438,1041423
Dekalb,4535 ,158 ,33.7927093,-84.3270543,707089
Cobb,3749 ,224 ,33.9123906,-84.6972676,707442
Hall,2862 ,58 ,34.3058696,-84.1192568,185416
Dougherty,1836 ,151 ,31.5429887,-84.3597205,94501
Clayton,1512 ,75 ,33.5212021,-84.4283069,26588
Muscogee,1111 ,33 ,32.4740307,-84.9775752,198413
Cherokee,1064 ,39 ,33.5005916,-84.4914783,221315
Henry,899 ,31 ,33.4724802,-84.2785358,209053
Troup,857 ,24 ,33.0366656,-85.098747,68468
Lowndes,806 ,4 ,30.8276641,-83.5322856,114552
Colquitt,711 ,17 ,31.148152,-83.8272431,46137
Richmond,711 ,41 ,33.3859619,-82.2310033,202587
Douglas,698 ,34 ,33.689703,-84.8846812,133971
Whitfield,692 ,10 ,34.8017812,-85.1298821,103359
Chatham,686 ,31 ,31.9710868,-81.351756,276434
Forsyth,626 ,14 ,34.1927884,-84.2323435,187929
Habersham,623 ,33 ,34.6086982,-83.5456091,43520
Carroll,621 ,40 ,33.5865758,-85.1703404,111580
Bibb,582 ,37 ,32.8066395,-83.8313174,156462
Bartow,573 ,39 ,34.2440988,-84.985769,100661
Coweta,531 ,14 ,33.3513219,-84.8962861,130929
Sumter,529 ,49 ,32.0771487,-84.2578416,31554
Houston,476 ,20 ,32.4870656,-83.9498473,146136
Tift,460 ,23 ,31.4620157,-83.6427911,41064
Newton,449 ,11 ,33.5556431,-84.0049802,101505
Paulding,436 ,14 ,33.9286041,-85.0268587,144800
Baldwin,433 ,33 ,33.0581947,-83.3767553,46367
Mitchell,432 ,39 ,31.2498763,-84.2432471,23144
Barrow,406 ,25 ,34.0109181,-83.8433347,70169
Floyd,387 ,15 ,34.2748096,-85.265634,96177
Coffee,380 ,15 ,31.5118862,-82.8942771,43170
Lee,373 ,22 ,31.7689938,-84.2706385,28746
Thomas,365 ,33 ,30.8343417,-84.0114562,44724
Clarke,363 ,15 ,33.9441951,-83.5292082,120266
Rockdale,353 ,9 ,33.6558755,-84.1887723,85820
Walton,339 ,25 ,33.7781427,-83.7941236,84575
Spalding,334 ,31 ,33.2655664,-84.4391162,63865
Columbia,329 ,8 ,33.5275606,-82.3756279,131627
Upson,309 ,42 ,32.8670541,-84.3459853,26630
Chattahoochee,305 ,1 ,32.3778761,-84.9477857,13037
Ware,300 ,15 ,30.9258764,-82.652756,35821
Jackson,283 ,7 ,34.1222725,-83.6498217,60571
Gordon,273 ,18 ,34.509082,-85.0184651,55766
Fayette,270 ,16 ,33.4036378,-84.6445108,107524
Walker,269 ,5 ,34.7120415,-85.3161595,68094
Worth,268 ,21 ,31.5836698,-84.1213062,21741
Crisp,255 ,11 ,31.9169717,-83.9254823,23606
Catoosa,254 ,5 ,34.9113369,-85.1771685,65046
Early,252 ,31 ,31.3765383,-84.9587256,10594
Butts,248 ,32 ,33.2876561,-84.008061,23524
Decatur,238 ,8 ,30.9053732,-84.6063261,27509
Harris,230 ,8 ,32.7873585,-84.9045071,32550
Terrell,217 ,27 ,31.7941452,-84.5708394,9045
Glynn,214 ,3 ,31.2215288,-81.7627215,81022
Appling,208 ,13 ,31.7632088,-82.420582,18368
Hancock,203 ,30 ,33.2769957,-82.9894837,8996
Dooly,194 ,12 ,32.1523132,-83.8192581,14318
Randolph,192 ,23 ,31.7751648,-84.8872959,7327
Bacon,185 ,3 ,31.5480169,-82.43403,11198
Gilmer,176 ,2 ,34.6879469,-84.5081626,28190
Polk,175 ,1 ,33.9998606,-85.3123828,41188
Echols,165 ,0 ,30.7421557,-82.9272262,3988
Stephens,161 ,6 ,34.574081,-83.4216966,25891
Turner,161 ,15 ,31.7097169,-83.7672869,8410
Murray,155 ,1 ,34.782174,-84.8306345,39392
Calhoun,154 ,6 ,31.5374798,-84.6143248,6504
Grady,153 ,4 ,30.8768572,-84.2385266,25440
Franklin,146 ,1 ,34.3757117,-83.2478296,21894
Meriwether,137 ,3 ,33.0359618,-84.7321711,21273
Toombs,136 ,5 ,32.1715359,-82.3339669,27315
Monroe,134 ,15 ,33.0254067,-84.0551818,26637
Pierce,132 ,4 ,31.297628,-82.3323931,18844
Oconee,131 ,10 ,33.8320577,-83.6015497,33619
Burke,128 ,6 ,33.0949232,-82.0493385,23125
Laurens,125 ,1 ,32.4502041,-82.9615426,48041
White,124 ,4 ,34.6411092,-83.7623648,27556
Dawson,123 ,3 ,34.4758874,-84.2918991,22422
Wilcox,120 ,15 ,31.9484553,-83.4767476,9068
Bulloch,119 ,3 ,32.436937,-81.839803,72694
Lumpkin,115 ,1 ,34.527836,-84.017919,30611
Ben Hill,113 ,1 ,31.7220409,-83.3197009,17538
Macon,112 ,8 ,32.3019958,-84.0433236,14623
Putnam,112 ,11 ,33.3256731,-83.4237009,21198
Banks,110 ,0 ,34.3359133,-83.5336091,18316
Brooks,106 ,11 ,30.8201276,-83.6967418,15403
Lanier,106 ,2 ,31.0410238,-83.0922926,10400
Liberty,97 ,1 ,31.8747992,-81.64466,65471
Peach,92 ,9 ,32.5658912,-83.9996748,27622
Bryan,89 ,5 ,31.9384847,-81.3366541,32214
Effingham,89 ,1 ,32.3453413,-81.6139433,53293
Elbert,88 ,0 ,34.103443,-82.9103666,19684
Greene,87 ,8 ,33.564243,-83.213461,16092
Cook,86 ,1 ,31.1675224,-83.4587171,16923
Lamar,85 ,5 ,33.0504451,-84.1869511,18057
Clinch,83 ,2 ,31.0413982,-82.770748,6718
Atkinson,82 ,2 ,31.2975054,-82.8710331,8284
Berrien,82 ,0 ,31.2075802,-83.2828336,19041
Johnson,78 ,2 ,32.692117,-82.6858691,9897
Oglethorpe,77 ,7 ,33.8707055,-83.1174137,14618
Washington,77 ,1 ,32.9842382,-82.8420655,20879
Camden,76 ,1 ,30.9572853,-81.7273897,51402
Mcduffie,76 ,5 ,33.4695855,-82.531416,21663
Pike,76 ,3 ,32.0655552,-82.2023614,17810
Madison,75 ,2 ,34.1279503,-83.2381266,27922
Pickens,75 ,4 ,34.4435055,-84.4995419,29268
Wilkinson,74 ,7 ,32.8107172,-83.1912456,9577
Fannin,73 ,1 ,34.8670726,-84.3366946,23492
Brantley,72 ,2 ,31.2089482,-81.9996745,18587
Screven,71 ,4 ,32.7510527,-81.656462,14202
Stewart,71 ,1 ,32.0439972,-84.8137031,6042
Marion,68 ,3 ,32.3200167,-84.535096,8711
Tattnall,67 ,0 ,32.0655552,-82.2023614,25384
Jeff Davis,66 ,2 ,31.8121297,-82.6602823,15156
Jefferson,63 ,1 ,32.997925,-82.433388,16432
Dodge,62 ,2 ,32.1889054,-83.2835786,21329
Haralson,62 ,4 ,33.8053808,-85.1845181,28400
Jasper,61 ,1 ,33.3069437,-83.7069025,13630
Jenkins,61 ,9 ,32.8086673,-81.9616381,9213
Telfair,61 ,2 ,31.9351788,-82.9480671,16349
Union,56 ,3 ,34.8131442,-83.9486638,21451
Clay,55 ,2 ,31.5935371,-84.9543791,3116
Dade,54 ,1 ,34.8756058,-85.5463536,16490
Bleckley,53 ,1 ,32.4450373,-83.3216414,12913
Talbot,53 ,2 ,32.6773334,-84.5580366,6517
