county,cases,deaths,lat,lon,pop
Gwinnett,7688 ,169 ,33.9600231,-84.3181545,842046
Fulton,6615 ,311 ,33.8082405,-84.4345438,1041423
Dekalb,5450 ,171 ,33.7927093,-84.3270543,707089
Cobb,4609 ,240 ,33.9123906,-84.6972676,707442
Hall,3117 ,59 ,34.3058696,-84.1192568,185416
Clayton,1884 ,79 ,33.5212021,-84.4283069,26588
Dougherty,1883 ,154 ,31.5429887,-84.3597205,94501
Muscogee,1528 ,43 ,32.4740307,-84.9775752,198413
Troup,1335 ,31 ,33.0366656,-85.098747,68468
Cherokee,1250 ,44 ,33.5005916,-84.4914783,221315
Lowndes,1144 ,9 ,30.8276641,-83.5322856,114552
Henry,1141 ,33 ,33.4724802,-84.2785358,209053
Chatham,1098 ,37 ,31.9710868,-81.351756,276434
Whitfield,1013 ,10 ,34.8017812,-85.1298821,103359
Colquitt,910 ,18 ,31.148152,-83.8272431,46137
Douglas,878 ,36 ,33.689703,-84.8846812,133971
Richmond,862 ,48 ,33.3859619,-82.2310033,202587
Forsyth,788 ,15 ,34.1927884,-84.2323435,187929
Bibb,745 ,38 ,32.8066395,-83.8313174,156462
Tift,696 ,25 ,31.4620157,-83.6427911,41064
Carroll,674 ,39 ,33.5865758,-85.1703404,111580
Bartow,672 ,42 ,34.2440988,-84.985769,100661
Habersham,662 ,35 ,34.6086982,-83.5456091,43520
Coweta,646 ,15 ,33.3513219,-84.8962861,130929
Houston,578 ,23 ,32.4870656,-83.9498473,146136
Newton,571 ,11 ,33.5556431,-84.0049802,101505
Paulding,563 ,15 ,33.9286041,-85.0268587,144800
Sumter,550 ,50 ,32.0771487,-84.2578416,31554
Glynn,533 ,4 ,31.2215288,-81.7627215,81022
Coffee,532 ,17 ,31.5118862,-82.8942771,43170
Floyd,500 ,15 ,34.2748096,-85.265634,96177
Clarke,486 ,15 ,33.9441951,-83.5292082,120266
Baldwin,480 ,33 ,33.0581947,-83.3767553,46367
Barrow,466 ,25 ,34.0109181,-83.8433347,70169
Mitchell,444 ,38 ,31.2498763,-84.2432471,23144
Rockdale,436 ,11 ,33.6558755,-84.1887723,85820
Columbia,425 ,9 ,33.5275606,-82.3756279,131627
Thomas,417 ,32 ,30.8343417,-84.0114562,44724
Chattahoochee,404 ,0 ,32.3778761,-84.9477857,13037
Ware,395 ,15 ,30.9258764,-82.652756,35821
Lee,385 ,22 ,31.7689938,-84.2706385,28746
Spalding,383 ,32 ,33.2655664,-84.4391162,63865
Walton,383 ,28 ,33.7781427,-83.7941236,84575
Jackson,354 ,10 ,34.1222725,-83.6498217,60571
Gordon,353 ,18 ,34.509082,-85.0184651,55766
Upson,348 ,43 ,32.8670541,-84.3459853,26630
Fayette,326 ,17 ,33.4036378,-84.6445108,107524
Walker,315 ,11 ,34.7120415,-85.3161595,68094
Harris,306 ,9 ,32.7873585,-84.9045071,32550
Catoosa,303 ,7 ,34.9113369,-85.1771685,65046
Worth,303 ,22 ,31.5836698,-84.1213062,21741
Bulloch,293 ,4 ,32.436937,-81.839803,72694
Crisp,268 ,12 ,31.9169717,-83.9254823,23606
Butts,264 ,33 ,33.2876561,-84.008061,23524
Early,260 ,31 ,31.3765383,-84.9587256,10594
Appling,254 ,14 ,31.7632088,-82.420582,18368
Decatur,249 ,8 ,30.9053732,-84.6063261,27509
Toombs,232 ,5 ,32.1715359,-82.3339669,27315
Bacon,227 ,4 ,31.5480169,-82.43403,11198
Terrell,225 ,27 ,31.7941452,-84.5708394,9045
Stephens,212 ,6 ,34.574081,-83.4216966,25891
Hancock,210 ,32 ,33.2769957,-82.9894837,8996
Polk,205 ,1 ,33.9998606,-85.3123828,41188
Dooly,200 ,12 ,32.1523132,-83.8192581,14318
Randolph,197 ,25 ,31.7751648,-84.8872959,7327
Murray,196 ,2 ,34.782174,-84.8306345,39392
Franklin,187 ,1 ,34.3757117,-83.2478296,21894
Grady,185 ,4 ,30.8768572,-84.2385266,25440
Echols,183 ,0 ,30.7421557,-82.9272262,3988
Gilmer,181 ,2 ,34.6879469,-84.5081626,28190
Meriwether,177 ,2 ,33.0359618,-84.7321711,21273
Turner,176 ,16 ,31.7097169,-83.7672869,8410
Calhoun,162 ,5 ,31.5374798,-84.6143248,6504
Pierce,161 ,4 ,31.297628,-82.3323931,18844
Ben Hill,156 ,1 ,31.7220409,-83.3197009,17538
Laurens,156 ,1 ,32.4502041,-82.9615426,48041
Monroe,156 ,16 ,33.0254067,-84.0551818,26637
Oconee,146 ,10 ,33.8320577,-83.6015497,33619
Brooks,145 ,11 ,30.8201276,-83.6967418,15403
Burke,142 ,6 ,33.0949232,-82.0493385,23125
White,139 ,4 ,34.6411092,-83.7623648,27556
Atkinson,137 ,2 ,31.2975054,-82.8710331,8284
Putnam,137 ,12 ,33.3256731,-83.4237009,21198
Lumpkin,135 ,3 ,34.527836,-84.017919,30611
Dawson,133 ,3 ,34.4758874,-84.2918991,22422
Banks,130 ,0 ,34.3359133,-83.5336091,18316
Cook,130 ,1 ,31.1675224,-83.4587171,16923
Lanier,129 ,3 ,31.0410238,-83.0922926,10400
Tattnall,128 ,0 ,32.0655552,-82.2023614,25384
Effingham,127 ,1 ,32.3453413,-81.6139433,53293
Wilcox,126 ,15 ,31.9484553,-83.4767476,9068
Bryan,116 ,5 ,31.9384847,-81.3366541,32214
Liberty,114 ,1 ,31.8747992,-81.64466,65471
Berrien,113 ,0 ,31.2075802,-83.2828336,19041
Camden,113 ,2 ,30.9572853,-81.7273897,51402
Macon,113 ,9 ,32.3019958,-84.0433236,14623
Lamar,112 ,6 ,33.0504451,-84.1869511,18057
Stewart,112 ,3 ,32.0439972,-84.8137031,6042
Telfair,109 ,3 ,31.9351788,-82.9480671,16349
Emanuel,105 ,3 ,32.5730671,-82.404137,22898
Clinch,103 ,3 ,31.0413982,-82.770748,6718
Jeff Davis,102 ,2 ,31.8121297,-82.6602823,15156
Elbert,99 ,0 ,34.103443,-82.9103666,19684
Peach,98 ,9 ,32.5658912,-83.9996748,27622
Greene,97 ,9 ,33.564243,-83.213461,16092
Jenkins,95 ,11 ,32.8086673,-81.9616381,9213
Fannin,94 ,1 ,34.8670726,-84.3366946,23492
Jefferson,93 ,1 ,32.997925,-82.433388,16432
Dodge,92 ,2 ,32.1889054,-83.2835786,21329
Washington,91 ,1 ,32.9842382,-82.8420655,20879
Madison,89 ,4 ,34.1279503,-83.2381266,27922
Mcduffie,89 ,6 ,33.4695855,-82.531416,21663
Pickens,89 ,5 ,34.4435055,-84.4995419,29268
Screven,89 ,6 ,32.7510527,-81.656462,14202
Oglethorpe,88 ,7 ,33.8707055,-83.1174137,14618
Pike,88 ,3 ,32.0655552,-82.2023614,17810
Johnson,87 ,2 ,32.692117,-82.6858691,9897
Brantley,85 ,2 ,31.2089482,-81.9996745,18587
Marion,78 ,2 ,32.3200167,-84.535096,8711
Wilkinson,76 ,8 ,32.8107172,-83.1912456,9577
Talbot,69 ,2 ,32.6773334,-84.5580366,6517
Haralson,68 ,5 ,33.8053808,-85.1845181,28400
Union,68 ,3 ,34.8131442,-83.9486638,21451
Jasper,66 ,1 ,33.3069437,-83.7069025,13630
Dade,64 ,1 ,34.8756058,-85.5463536,16490
Jones,62 ,0 ,32.9986012,-83.5811601,28577
Bleckley,58 ,1 ,32.4450373,-83.3216414,12913
Clay,57 ,2 ,31.5935371,-84.9543791,3116
Wayne,57 ,0 ,31.5594704,-81.9758095,30305
Chattooga,56 ,2 ,34.4742654,-85.3830821,25725
Hart,56 ,0 ,34.3556591,-82.996122,25518
Irwin,56 ,1 ,31.6042318,-83.2849291,9600
Wilkes,53 ,1 ,33.7637416,-82.8687134,10076
Seminole,50 ,2 ,31.0403778,-84.8968852,8947
Morgan,49 ,0 ,33.5806701,-83.5120246,17881
Pulaski,49 ,2 ,32.2484974,-83.4608698,11720
Heard,48 ,3 ,33.2791778,-85.1161361,11633
Miller,47 ,0 ,31.1636817,-84.869848,5969
Wheeler,46 ,0 ,32.1463907,-82.7966186,7888
Charlton,45 ,2 ,30.7152281,-82.4366806,13295
Baker,43 ,3 ,31.3455552,-84.4812548,3366
Rabun,41 ,3 ,34.8698023,-83.4554994,16297
Crawford,39 ,0 ,32.7197317,-84.0190168,12600
Towns,38 ,1 ,34.9181473,-83.7336489,10495
Long,37 ,1 ,31.7764678,-82.0169041,16048
Lincoln,36 ,1 ,33.8105078,-82.5722137,7737
Candler,32 ,0 ,32.3937981,-82.0966585,11117
Montgomery,31 ,0 ,6121,-82.6120317,8913
Mcintosh,30 ,1 ,31.5333111,-81.4445574,13839
Taylor,27 ,2 ,32.5592902,-84.3821397,8420
Schley,24 ,1 ,32.2381915,-84.3265297,4990
Treutlen,23 ,1 ,32.3735458,-82.6063247,6769
Twiggs,23 ,1 ,32.6867147,-83.3595676,8447
Webster,21 ,1 ,32.1463907,-82.7966186,2793
Evans,19 ,0 ,32.1617191,-81.9174632,10689
Warren,19 ,0 ,33.4064726,-82.682467,5578
Quitman,15 ,1 ,31.8730242,-85.0437054,2404
Glascock,7 ,0 ,33.2339586,-82.6065612,3142
Taliaferro,2 ,0 ,33.5545303,-82.9140466,1680
Merriwether,1 ,0 ,,,
Unknown,2375 ,2 ,,,
Non-Georgia Resident,4399 ,44 ,,,
*Based on patient county of residence when known,,,,,
